"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"28081","3","10","71","0","2016","A","",42,4092,142254762,2761705,11564,668,34761,"",0.97,0.77,0.79,0.31,0.36,1.02,1.02,"",0,0.0,38,0.9,5928042,4.3,-32180,-1.2,-494,-4.1,21,3.2,1130,3.4
"28081","5","10","71","0","2016","A","",2392,48512,1830792368,638730358,5624211,726,37739,"",1.00,1.06,1.06,1.02,1.00,1.00,1.00,"",35,1.5,2119,4.6,101709261,5.9,35463065,5.9,-1614595,-22.3,9,1.3,469,1.3
"28083","0","10","70","0","2016","A","",830,14281,467983932,149388382,1677305,630,32769,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.5,177,1.3,10524737,2.3,1056761,0.7,-322877,-16.1,6,1.0,334,1.0
"28083","1","10","71","0","2016","A","",14,105,6317773,0,0,1153,59979,"",2.71,0.37,0.47,0.00,0.00,1.25,1.25,"",-1,-6.7,-2,-1.9,-8798,-0.1,0,0.0,0,0.0,14,1.2,760,1.3
"28083","2","10","71","0","2016","A","",18,827,32712630,0,0,760,39536,"",3.04,1.80,2.04,0.00,0.00,1.13,1.13,"",-1,-5.3,9,1.1,928697,2.9,0,0.0,0,0.0,13,1.7,688,1.8
"28083","3","10","71","0","2016","A","",46,2954,116094034,12104749,92433,756,39300,"",3.18,2.10,2.78,5.91,9.69,1.33,1.33,"",-1,-2.1,-37,-1.2,-1192932,-1.0,-256800,-2.1,-2379,-2.5,2,0.3,91,0.2
"28083","5","10","71","0","2016","A","",752,10394,312859495,137283633,1584872,579,30099,"",0.93,0.86,0.79,0.94,0.95,0.92,0.92,"",6,0.8,207,2.0,10797770,3.6,1313561,1.0,-320498,-16.8,9,1.6,449,1.5
"28085","0","10","70","0","2016","A","",814,11848,418343504,142364005,743138,679,35308,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,3.4,194,1.7,17479994,4.4,2600542,1.9,-401189,-35.1,17,2.6,910,2.6
"28085","1","10","71","0","2016","A","",10,99,5239947,0,0,1021,53108,"",1.98,0.42,0.44,0.00,0.00,1.03,1.03,"",-1,-9.1,6,6.5,126351,2.5,0,0.0,0,0.0,-35,-3.3,-1779,-3.2
"28085","2","10","71","0","2016","A","",13,251,9588308,0,0,734,38175,"",2.24,0.66,0.67,0.00,0.00,1.01,1.01,"",0,0.0,-8,-3.1,264299,2.8,0,0.0,0,0.0,40,5.8,2105,5.8
"28085","3","10","71","0","2016","A","",18,1443,41950435,1099637,10995,559,29070,"",1.27,1.23,1.12,0.56,2.60,0.91,0.91,"",1,5.9,13,0.9,2004543,5.0,-12169,-1.1,-119,-1.1,22,4.1,1137,4.1
"28085","5","10","71","0","2016","A","",773,10055,361564814,141264368,732143,691,35958,"",0.98,1.00,1.02,1.01,0.99,1.02,1.02,"",27,3.6,183,1.9,15084801,4.4,2612711,1.9,-401070,-35.4,16,2.4,860,2.5
"28087","0","10","70","0","2016","A","",1585,25191,992311547,280920721,2072246,758,39391,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.4,579,2.4,34986082,3.7,9206657,3.4,-968572,-31.9,10,1.3,494,1.3
"28087","1","10","71","0","2016","A","",36,834,42147751,0,0,972,50542,"",3.66,1.68,1.48,0.00,0.00,0.88,0.88,"",1,2.9,24,3.0,789978,1.9,0,0.0,0,0.0,-10,-1.0,-543,-1.1
"28087","2","10","71","0","2016","A","",18,778,24765397,0,0,612,31836,"",1.59,0.96,0.73,0.00,0.00,0.76,0.76,"",0,0.0,-10,-1.3,446576,1.8,0,0.0,0,0.0,19,3.2,978,3.2
"28087","3","10","71","0","2016","A","",35,2540,88886448,1345840,3880,673,34999,"",1.27,1.02,1.00,0.35,0.33,0.98,0.98,"",0,0.0,-39,-1.5,965981,1.1,-102667,-7.1,-253,-6.1,17,2.6,904,2.7
"28087","5","10","71","0","2016","A","",1496,21040,836511951,279574881,2068366,765,39759,"",0.97,0.98,0.99,1.02,1.00,1.01,1.01,"",5,0.3,605,3.0,32783547,4.1,9309324,3.4,-968319,-31.9,9,1.2,429,1.1
"28089","0","10","70","0","2016","A","",3310,54853,2347257216,764534699,4922384,823,42792,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",76,2.4,2452,4.7,125569888,5.7,32040494,4.4,-1922610,-28.1,8,1.0,394,0.9
"28089","1","10","71","0","2016","A","",14,211,12809664,0,0,1166,60614,"",0.68,0.20,0.19,0.00,0.00,0.97,0.97,"",-1,-6.7,-3,-1.4,-358185,-2.7,0,0.0,0,0.0,-18,-1.5,-942,-1.5
"28089","2","10","71","0","2016","A","",14,689,26326385,0,0,735,38210,"",0.59,0.39,0.33,0.00,0.00,0.84,0.84,"",0,0.0,2,0.3,681487,2.7,0,0.0,0,0.0,17,2.4,859,2.3
"28089","3","10","71","0","2016","A","",26,3841,141505496,14692298,45372,708,36838,"",0.45,0.71,0.68,1.40,1.62,0.95,0.95,"",0,0.0,41,1.1,7961673,6.0,-167034,-1.1,124,0.3,32,4.7,1691,4.8
"28089","5","10","71","0","2016","A","",3256,50112,2166615671,749842401,4877012,831,43236,"",1.01,1.08,1.09,1.00,1.00,1.01,1.01,"",76,2.4,2411,5.1,117284913,5.7,32207528,4.5,-1922734,-28.3,5,0.6,274,0.6
"28091","0","10","70","0","2016","A","",575,8024,276068265,96680286,672281,662,34405,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.5,306,4.0,15402768,5.9,4650988,5.1,-312494,-31.7,13,2.0,633,1.9
"28091","1","10","71","0","2016","A","",8,49,2257568,0,0,894,46468,"",2.24,0.31,0.28,0.00,0.00,0.92,0.92,"",-1,-11.1,2,4.3,8867,0.4,0,0.0,0,0.0,-31,-3.4,-1633,-3.4
"28091","2","10","71","0","2016","A","",12,198,5919050,0,0,576,29970,"",2.93,0.77,0.62,0.00,0.00,0.82,0.82,"",0,0.0,-3,-1.5,7110,0.1,0,0.0,0,0.0,9,1.6,484,1.6
"28091","3","10","71","0","2016","A","",9,1118,35092157,416953,4169,604,31402,"",0.90,1.41,1.43,0.31,1.09,1.01,1.01,"",0,0.0,-31,-2.7,-1503860,-4.1,-4563,-1.1,-45,-1.1,-9,-1.5,-455,-1.4
"28091","5","10","71","0","2016","A","",546,6661,232799490,96263333,668112,672,34952,"",0.98,0.98,0.99,1.02,1.00,1.02,1.02,"",-2,-0.4,339,5.4,16890651,7.8,4655551,5.1,-312449,-31.9,15,2.3,802,2.3
"28093","0","10","70","0","2016","A","",438,6339,230824133,76896897,651653,700,36413,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,3.3,229,3.7,15331652,7.1,4227344,5.8,-303245,-31.8,22,3.2,1142,3.2
"28093","1","10","71","0","2016","A","",9,77,3826159,0,0,961,49961,"",3.31,0.62,0.58,0.00,0.00,0.94,0.94,"",-2,-18.2,3,4.1,-84155,-2.2,0,0.0,0,0.0,-51,-5.0,-2644,-5.0
"28093","2","10","71","0","2016","A","",11,80,2542552,0,0,612,31848,"",3.53,0.39,0.32,0.00,0.00,0.82,0.82,"",0,0.0,-1,-1.2,-26146,-1.0,0,0.0,0,0.0,2,0.3,103,0.3
"28093","3","10","71","0","2016","A","",25,1071,34955961,884968,4428,628,32631,"",3.27,1.71,1.70,0.84,1.19,0.99,0.99,"",0,0.0,-22,-2.0,134617,0.4,290313,48.8,1104,33.2,15,2.4,780,2.4
"28093","5","10","71","0","2016","A","",393,5111,189499461,76011929,647225,713,37074,"",0.93,0.95,0.97,1.01,1.00,1.02,1.02,"",16,4.2,250,5.1,15307336,8.8,3937031,5.5,-304349,-32.0,24,3.5,1240,3.5
"28095","0","10","70","0","2016","A","",656,9804,367624654,118495143,1201355,721,37497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.5,108,1.1,4718311,1.3,-1229294,-1.0,-244618,-16.9,1,0.1,70,0.2
"28095","1","10","71","0","2016","A","",12,131,8389540,0,0,1236,64288,"",2.94,0.68,0.79,0.00,0.00,1.17,1.17,"",-1,-7.7,4,3.1,-484693,-5.5,0,0.0,0,0.0,-104,-7.8,-5405,-7.8
"28095","2","10","71","0","2016","A","",11,79,2389243,0,0,580,30180,"",2.35,0.25,0.19,0.00,0.00,0.75,0.75,"",0,0.0,-2,-2.5,-31982,-1.3,0,0.0,0,0.0,5,0.9,288,1.0
"28095","3","10","71","0","2016","A","",29,1341,41417186,187323,1869,594,30883,"",2.54,1.39,1.26,0.12,0.27,0.91,0.91,"",-2,-6.5,24,1.8,1016614,2.5,-14275,-7.1,-142,-7.1,4,0.7,216,0.7
"28095","5","10","71","0","2016","A","",604,8253,315428685,118307820,1199486,735,38219,"",0.95,0.99,1.01,1.02,1.00,1.02,1.02,"",12,2.0,82,1.0,4218372,1.4,-1215019,-1.0,-244476,-16.9,3,0.4,130,0.3
"28097","0","10","70","0","2016","A","",234,2574,76130009,26319156,182585,569,29574,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,3.1,59,2.3,3865111,5.3,540500,2.1,-76170,-29.4,16,2.9,840,2.9
"28097","1","10","71","0","2016","A","",6,25,1165250,0,0,882,45846,"",4.13,0.49,0.53,0.00,0.00,1.06,1.06,"",-1,-14.3,-1,-3.8,-11502,-1.0,0,0.0,0,0.0,-5,-0.6,-301,-0.7
"28097","2","10","71","0","2016","A","",6,34,1168576,0,0,655,34036,"",3.60,0.41,0.45,0.00,0.00,1.08,1.08,"",0,0.0,-2,-5.6,-40241,-3.3,0,0.0,0,0.0,9,1.4,458,1.4
"28097","3","10","71","0","2016","A","",16,543,18223304,98000,979,646,33586,"",3.92,2.14,2.68,0.27,0.94,1.26,1.26,"",0,0.0,-6,-1.1,1071129,6.2,-14000,-12.5,-140,-12.5,45,7.5,2348,7.5
"28097","5","10","71","0","2016","A","",206,1972,55572879,26221156,181606,542,28182,"",0.91,0.90,0.86,1.02,1.00,0.95,0.95,"",7,3.5,68,3.6,2845725,5.4,554500,2.2,-76030,-29.5,10,1.9,495,1.8
"28099","0","10","70","0","2016","A","",550,12357,429677337,151089184,912238,669,34773,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,86,0.7,14576521,3.5,1490925,1.0,-433682,-32.2,18,2.8,944,2.8
"28099","1","10","71","0","2016","A","",10,85,4997495,0,0,1130,58736,"",2.93,0.35,0.40,0.00,0.00,1.16,1.16,"",-1,-9.1,2,2.4,-15377,-0.3,0,0.0,0,0.0,-29,-2.5,-1539,-2.6
"28099","2","10","71","0","2016","A","",14,94,3168733,0,0,648,33710,"",3.57,0.24,0.21,0.00,0.00,0.91,0.91,"",0,0.0,-2,-2.1,2302,0.1,0,0.0,0,0.0,13,2.0,698,2.1
"28099","3","10","71","0","2016","A","",29,5979,204495595,66400723,210844,658,34201,"",3.03,4.90,5.34,32.05,40.64,1.09,1.09,"",1,3.6,-11,-0.2,6474778,3.3,-19342,0.0,-194533,-48.0,22,3.5,1145,3.5
"28099","5","10","71","0","2016","A","",497,6198,217015514,84688461,701394,673,35012,"",0.93,0.59,0.60,0.57,0.77,1.01,1.01,"",1,0.2,97,1.6,8114818,3.9,1510267,1.8,-239149,-25.4,15,2.3,772,2.3
"28101","0","10","70","0","2016","A","",346,5696,175446487,52740283,259836,592,30803,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-150,-2.6,-3230787,-1.8,-424939,-0.8,-136165,-34.4,4,0.7,238,0.8
"28101","1","10","71","0","2016","A","",15,77,3540564,0,0,881,45833,"",6.98,0.69,0.70,0.00,0.00,1.02,1.02,"",0,0.0,4,5.5,-71167,-2.0,0,0.0,0,0.0,-68,-7.2,-3530,-7.2
"28101","2","10","71","0","2016","A","",13,628,21016449,0,0,643,33443,"",5.27,3.42,3.49,0.00,0.00,1.02,1.02,"",0,0.0,-32,-4.8,33184,0.2,0,0.0,0,0.0,32,5.2,1650,5.2
"28101","3","10","71","0","2016","A","",15,1250,37522073,2215608,11688,577,30010,"",2.49,2.22,2.40,3.06,7.91,1.08,1.08,"",0,0.0,2,0.2,1036995,2.8,54496,2.5,366,3.2,15,2.7,777,2.7
"28101","5","10","71","0","2016","A","",304,3740,113367401,50524675,248148,583,30314,"",0.91,0.77,0.76,0.98,0.96,0.99,0.99,"",2,0.7,-125,-3.2,-4229799,-3.6,-479435,-0.9,-136531,-35.5,-2,-0.3,-115,-0.4
"28103","0","10","70","0","2016","A","",219,2553,76367482,23191991,117637,575,29915,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.4,43,1.7,3310140,4.5,827355,3.7,-78088,-39.9,15,2.7,808,2.8
"28103","1","10","71","0","2016","A","",7,44,2277946,0,0,999,51968,"",5.14,0.88,1.04,0.00,0.00,1.19,1.19,"",-1,-12.5,6,15.8,190850,9.1,0,0.0,0,0.0,-48,-4.6,-2478,-4.6
"28103","2","10","71","0","2016","A","",8,45,1434940,0,0,617,32066,"",5.13,0.55,0.55,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,-16240,-1.1,0,0.0,0,0.0,-2,-0.3,-123,-0.4
"28103","3","10","71","0","2016","A","",17,684,22716128,267688,754,639,33219,"",4.45,2.71,3.34,0.84,1.13,1.23,1.23,"",0,0.0,8,1.2,-121279,-0.5,6541,2.5,-8,-1.0,-11,-1.7,-589,-1.7
"28103","5","10","71","0","2016","A","",187,1780,49938468,22924303,116883,539,28049,"",0.88,0.82,0.77,1.01,1.00,0.94,0.94,"",-2,-1.1,29,1.7,3256809,7.0,820814,3.7,-78080,-40.0,26,5.1,1389,5.2
"28105","0","10","70","0","2016","A","",942,20262,726021357,160816619,1376462,689,35832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,2.5,615,3.1,36563966,5.3,7483075,4.9,-334880,-19.6,14,2.1,739,2.1
"28105","1","10","71","0","2016","A","",15,243,16727431,0,0,1325,68884,"",2.56,0.61,0.80,0.00,0.00,1.32,1.32,"",-1,-6.2,-3,-1.2,187371,1.1,0,0.0,0,0.0,30,2.3,1534,2.3
"28105","2","10","71","0","2016","A","N",18,0,0,0,0,0,0,"N",2.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"28105","3","10","71","0","2016","A","N",19,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",-1,-5.0,0,0,0,0,0,0,0,0,0,0,0,0
"28105","5","10","71","0","2016","A","",890,12431,339272252,159499401,1363294,525,27292,"",0.97,0.72,0.55,1.01,1.00,0.76,0.76,"",25,2.9,588,5.0,24298536,7.7,9435690,6.3,-315355,-18.8,14,2.7,696,2.6
"28107","0","10","70","0","2016","A","",649,10612,368787475,117515610,945783,668,34752,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.9,-213,-2.0,665293,0.2,-2097184,-1.8,-449655,-32.2,14,2.1,745,2.2
"28107","1","10","71","0","2016","A","",11,107,6133238,0,0,1101,57231,"",2.73,0.51,0.58,0.00,0.00,1.13,1.13,"",-1,-8.3,0,0.0,-53450,-0.9,0,0.0,0,0.0,-16,-1.4,-860,-1.5
"28107","2","10","71","0","2016","A","",14,577,21803193,0,0,727,37782,"",3.03,1.69,1.72,0.00,0.00,1.02,1.02,"",0,0.0,-7,-1.2,72655,0.3,0,0.0,0,0.0,11,1.5,546,1.5
"28107","3","10","71","0","2016","A","",27,1501,44890381,643080,4870,575,29912,"",2.39,1.43,1.37,0.40,0.91,0.95,0.95,"",0,0.0,-9,-0.6,455027,1.0,29433,4.8,167,3.6,9,1.6,480,1.6
"28107","5","10","71","0","2016","A","",597,8427,295960663,116872530,940913,675,35120,"",0.95,0.93,0.95,1.01,1.00,1.01,1.01,"",6,1.0,-198,-2.3,191061,0.1,-2126617,-1.8,-449822,-32.3,16,2.4,828,2.4
"28109","0","10","70","0","2016","A","",836,10261,330627124,102355433,651287,620,32221,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,3.6,211,2.1,2988599,0.9,2709973,2.7,-242249,-27.1,-7,-1.1,-379,-1.2
"28109","1","10","71","0","2016","A","",12,123,6235626,0,0,978,50834,"",2.31,0.61,0.66,0.00,0.00,1.08,1.08,"",-1,-7.7,4,3.4,-41486,-0.7,0,0.0,0,0.0,-33,-3.3,-1731,-3.3
"28109","2","10","71","0","2016","A","",13,121,4209390,0,0,668,34717,"",2.18,0.37,0.37,0.00,0.00,1.01,1.01,"",0,0.0,-3,-2.4,48957,1.2,0,0.0,0,0.0,23,3.6,1188,3.5
"28109","3","10","71","0","2016","A","",22,2962,100120521,6634523,47671,650,33804,"",1.51,2.92,3.40,4.73,12.87,1.16,1.16,"",-1,-4.3,31,1.1,1478783,1.5,175485,2.7,1792,3.9,3,0.5,153,0.5
"28109","5","10","71","0","2016","A","",789,7056,220061587,95720910,603616,600,31190,"",0.97,0.81,0.79,0.95,0.93,0.97,0.97,"",30,4.0,180,2.6,1502345,0.7,2534488,2.7,-244041,-28.8,-11,-1.8,-598,-1.9
"28111","0","10","70","0","2016","A","",166,2070,83864743,22645588,110697,779,40514,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.8,25,1.2,416955,0.5,292619,1.3,-52570,-32.2,-6,-0.8,-293,-0.7
"28111","1","10","71","0","2016","A","",3,21,888282,0,0,830,43155,"",2.91,0.52,0.37,0.00,0.00,0.73,0.73,"",-1,-25.0,2,10.5,18612,2.1,0,0.0,0,0.0,-35,-4.0,-1828,-4.1
"28111","2","10","71","0","2016","A","",7,30,900544,0,0,573,29770,"",5.92,0.45,0.31,0.00,0.00,0.69,0.69,"",0,0.0,0,0.0,-14887,-1.6,0,0.0,0,0.0,-11,-1.9,-576,-1.9
"28111","3","10","71","0","2016","A","",19,532,13306323,1682996,16824,481,25012,"",6.57,2.60,1.78,5.42,26.72,0.68,0.68,"",1,5.6,2,0.4,429205,3.3,22664,1.4,225,1.4,14,3.0,704,2.9
"28111","5","10","71","0","2016","A","",137,1487,68769594,20962592,93873,889,46242,"",0.85,0.85,0.97,0.94,0.85,1.14,1.14,"",-3,-2.1,21,1.4,-15975,0.0,269955,1.3,-52795,-36.0,-14,-1.6,-689,-1.5
"28113","0","10","70","0","2016","A","",1016,14778,460912543,153163774,747510,600,31190,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,-11,-0.1,2630240,0.6,1645214,1.1,-532858,-41.6,4,0.7,202,0.7
"28113","1","10","71","0","2016","A","",13,113,6080203,0,0,1032,53688,"",2.06,0.39,0.46,0.00,0.00,1.18,1.18,"",-1,-7.1,2,1.8,-70267,-1.1,0,0.0,0,0.0,-33,-3.1,-1680,-3.0
"28113","2","10","71","0","2016","A","",19,489,16723473,0,0,658,34194,"",2.63,1.03,1.06,0.00,0.00,1.03,1.03,"",0,0.0,-8,-1.6,-71326,-0.4,0,0.0,0,0.0,8,1.2,385,1.1
"28113","3","10","71","0","2016","A","",50,2855,106484351,490856,4900,717,37303,"",2.82,1.96,2.59,0.23,1.15,1.32,1.32,"",1,2.0,2,0.1,-1210898,-1.1,-39636,-7.5,-396,-7.5,-9,-1.2,-448,-1.2
"28113","5","10","71","0","2016","A","",934,11321,331624516,152672918,742610,563,29294,"",0.95,0.90,0.85,1.02,1.00,0.94,0.94,"",6,0.6,-7,-0.1,3982731,1.2,1684850,1.1,-532462,-41.8,7,1.3,372,1.3
"28115","0","10","70","0","2016","A","",513,12639,410691892,166852795,992495,625,32495,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.2,240,1.9,15670290,4.0,3852111,2.4,-574395,-36.7,12,2.0,636,2.0
"28115","1","10","71","0","2016","A","",8,49,2361244,0,0,936,48685,"",2.51,0.20,0.20,0.00,0.00,1.02,1.02,"",-1,-11.1,0,0.0,-11718,-0.5,0,0.0,0,0.0,11,1.2,584,1.2
"28115","2","10","71","0","2016","A","",10,80,2844164,0,0,688,35776,"",2.74,0.20,0.20,0.00,0.00,1.03,1.03,"",0,0.0,-2,-2.4,-53964,-1.9,0,0.0,0,0.0,6,0.9,325,0.9
"28115","3","10","71","0","2016","A","",20,1105,36886517,475206,4743,642,33371,"",2.24,0.89,1.01,0.21,0.84,1.14,1.14,"",0,0.0,-5,-0.5,1226583,3.4,-7305,-1.5,-76,-1.6,24,3.9,1250,3.9
"28115","5","10","71","0","2016","A","",475,11405,368599967,166377589,987752,622,32319,"",0.96,1.06,1.06,1.02,1.00,1.00,1.00,"",7,1.5,247,2.2,14509389,4.1,3859416,2.4,-574319,-36.8,12,2.0,584,1.8
"28117","0","10","70","0","2016","A","",488,7215,223452860,76648085,567734,596,30972,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.6,-11,-0.2,5379646,2.5,117505,0.2,-240341,-29.7,16,2.8,792,2.6
"28117","1","10","71","0","2016","A","",7,43,2072936,0,0,925,48115,"",2.31,0.30,0.32,0.00,0.00,1.06,1.06,"",-1,-12.5,-1,-2.3,-194591,-8.6,0,0.0,0,0.0,-72,-7.2,-3714,-7.2
"28117","2","10","71","0","2016","A","",13,119,4059668,0,0,655,34043,"",3.74,0.51,0.53,0.00,0.00,1.03,1.03,"",0,0.0,-3,-2.5,6074,0.1,0,0.0,0,0.0,13,2.0,680,2.0
"28117","3","10","71","0","2016","A","",18,1363,44542283,1797585,17968,628,32670,"",2.12,1.91,2.24,1.71,5.56,1.17,1.17,"",0,0.0,30,2.3,2084911,4.9,11576,0.6,116,0.6,15,2.4,809,2.5
"28117","5","10","71","0","2016","A","",450,5689,172777973,74850500,549766,584,30371,"",0.95,0.93,0.91,1.00,0.97,0.98,0.98,"",3,0.7,-39,-0.7,3483252,2.1,105929,0.1,-240457,-30.4,16,2.8,815,2.8
"28119","0","10","70","0","2016","A","",146,1089,33736185,10455390,137251,596,30967,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.4,-41,-3.6,-1495780,-4.2,-619534,-5.6,-56082,-29.0,-4,-0.7,-207,-0.7
"28119","1","10","71","0","2016","A","",8,23,809631,0,0,672,34948,"",8.82,1.07,0.83,0.00,0.00,0.77,0.77,"",-1,-11.1,0,0.0,-124576,-13.3,0,0.0,0,0.0,-98,-12.7,-5089,-12.7
"28119","2","10","71","0","2016","A","",8,39,1242526,0,0,607,31590,"",7.69,1.11,1.07,0.00,0.00,0.96,0.96,"",0,0.0,-2,-4.9,19685,1.6,0,0.0,0,0.0,31,5.4,1643,5.5
"28119","3","10","71","0","2016","A","",12,291,11028670,165622,1653,730,37954,"",4.72,2.71,3.67,1.16,2.12,1.35,1.36,"",0,0.0,2,0.7,-128697,-1.2,-2981,-1.8,-30,-1.8,-13,-1.7,-697,-1.8
"28119","5","10","71","0","2016","A","",118,736,20655358,10289768,135598,539,28052,"",0.83,0.80,0.72,1.00,0.99,0.91,0.91,"",-2,-1.7,-41,-5.3,-1262192,-5.8,-616553,-5.7,-56052,-29.2,-3,-0.6,-144,-0.5
"28121","0","10","70","0","2016","A","",3905,61992,2420686431,747591691,3904527,751,39049,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",94,2.5,670,1.1,71431906,3.0,14453911,2.0,-2248852,-36.5,14,1.9,739,1.9
"28121","1","10","71","0","2016","A","",24,639,40350415,0,0,1214,63113,"",0.99,0.52,0.58,0.00,0.00,1.11,1.11,"",0,0.0,7,1.1,967256,2.5,0,0.0,0,0.0,15,1.3,790,1.3
"28121","2","10","71","0","2016","A","",23,3432,125671863,0,0,704,36620,"",0.83,1.72,1.51,0.00,0.00,0.88,0.88,"",2,9.5,-126,-3.5,4869096,4.0,0,0.0,0,0.0,51,7.8,2668,7.9
"28121","3","10","71","0","2016","A","",63,5333,183075109,3244830,27360,660,34330,"",0.93,0.87,0.85,0.32,1.23,0.97,0.97,"",0,0.0,43,0.8,4689708,2.6,36979,1.2,724,2.7,12,1.9,610,1.8
"28121","5","10","71","0","2016","A","",3796,52588,2071589044,744346861,3877167,758,39393,"",1.00,1.00,1.01,1.02,1.00,1.01,1.01,"",92,2.5,746,1.4,60905846,3.0,14416932,2.0,-2249576,-36.7,12,1.6,608,1.6
"28123","0","10","70","0","2016","A","",515,13737,443081308,178264954,1580162,620,32254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.4,302,2.2,18751875,4.4,5392953,3.1,-426239,-21.2,13,2.1,670,2.1
"28123","1","10","71","0","2016","A","",17,199,11883420,0,0,1149,59766,"",5.31,0.74,0.93,0.00,0.00,1.27,1.27,"",-1,-5.6,6,3.1,154401,1.3,0,0.0,0,0.0,-17,-1.5,-875,-1.4
"28123","2","10","71","0","2016","A","",10,74,2340932,0,0,612,31813,"",2.73,0.17,0.15,0.00,0.00,0.93,0.93,"",0,0.0,-4,-5.1,-100292,-4.1,0,0.0,0,0.0,7,1.2,347,1.1
"28123","3","10","71","0","2016","A","",14,1162,34743805,1594675,5823,575,29902,"",1.56,0.86,0.88,0.65,0.65,1.03,1.03,"",0,0.0,10,0.9,2218600,6.8,-73369,-4.4,-669,-10.3,32,5.9,1676,5.9
"28123","5","10","71","0","2016","A","",474,12303,394113151,176670279,1574339,616,32034,"",0.95,1.05,1.05,1.01,1.00,1.00,1.00,"",3,0.6,291,2.4,16479166,4.4,5466322,3.2,-425570,-21.3,11,1.8,595,1.9
"28125","0","10","70","0","2016","A","",167,1184,33598908,10053002,136463,546,28381,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-4,-0.3,-512944,-1.5,-434419,-4.1,-44571,-24.6,-6,-1.1,-343,-1.2
"28125","1","10","71","0","2016","A","",5,22,1041301,0,0,897,46625,"",4.82,0.94,1.08,0.00,0.00,1.12,1.12,"",-1,-16.7,-4,-15.4,-193342,-15.7,0,0.0,0,0.0,-10,-1.1,-559,-1.2
"28125","2","10","71","0","2016","A","",8,24,623239,0,0,498,25878,"",6.72,0.63,0.54,0.00,0.00,0.86,0.86,"",0,0.0,0,0.0,7983,1.3,0,0.0,0,0.0,8,1.6,419,1.6
"28125","3","10","71","0","2016","A","",11,402,11939559,69707,693,571,29700,"",3.78,3.44,3.99,0.51,0.89,1.16,1.16,"",1,10.0,43,12.0,907462,8.2,-9796,-12.3,-18,-2.5,-20,-3.4,-1051,-3.4
"28125","5","10","71","0","2016","A","",143,735,19994809,9983295,135770,523,27188,"",0.88,0.73,0.70,1.01,1.00,0.96,0.96,"",0,0.0,-44,-5.6,-1235047,-5.8,-424623,-4.1,-44553,-24.7,-1,-0.2,-82,-0.3
"28127","0","10","70","0","2016","A","",444,6867,198271840,64041107,409566,555,28873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.4,-33,-0.5,2805759,1.4,-106105,-0.2,-180057,-30.5,10,1.8,543,1.9
